# temp  energy   qhat_over_T3
  0.370000  21.251620   4.262397
  0.380000  21.251620   4.225134
  0.390000  21.251620   4.188811
  0.400000  21.251620   4.153565
  0.410000  21.251620   4.119198
  0.420000  21.251620   4.085750
  0.430000  21.251620   4.053198
  0.440000  21.251620   4.021363
  0.450000  21.251620   3.990457
  0.460000  21.251620   3.960100
  0.470000  21.251620   3.930668
  0.480000  21.251620   3.901716
  0.490000  21.251620   3.873590
  0.500000  21.251620   3.845949
  0.510000  21.251620   3.819013
  0.520000  21.251620   3.792609
  0.530000  21.251620   3.766781
  0.540000  21.251620   3.741534
  0.550000  21.251620   3.716706
  0.560000  21.251620   3.692524
  0.570000  21.251620   3.668638
  0.580000  21.251620   3.645427
  0.590000  21.251620   3.622432
  0.600000  21.251620   3.600070
  0.610000  21.251620   3.577975
  0.620000  21.251620   3.556394
  0.630000  21.251620   3.535159
  0.640000  21.251620   3.514302
  0.650000  21.251620   3.493858
  0.660000  21.251620   3.473692
  0.670000  21.251620   3.454001
  0.680000  21.251620   3.434475
  0.690000  21.251620   3.415470
  0.700000  21.251620   3.396566
  0.710000  21.251620   3.378151
  0.720000  21.251620   3.359899
  0.730000  21.251620   3.342027
  0.740000  21.251620   3.324386
  0.750000  21.251620   3.307046
  0.150000  22.785360   5.680549
  0.160000  22.785360   5.585835
  0.170000  22.785360   5.498361
  0.180000  22.785360   5.415544
  0.190000  22.785360   5.336428
  0.200000  22.785360   5.262687
  0.210000  22.785360   5.190854
  0.220000  22.785360   5.124271
  0.230000  22.785360   5.058761
  0.240000  22.785360   4.998003
  0.250000  22.785360   4.938374
  0.260000  22.785360   4.882045
  0.270000  22.785360   4.827362
  0.280000  22.785360   4.774956
